ID,SCH_ID,조사동의여부,개인정보동의여부,성별,Q1,Q2,Q3,Q4A1,Q4A2,Q4A3,Q4A4,Q4A5,Q5A1,Q5A2,Q5A3,Q5A4,Q5A5,Q5A6,Q5A7,Q6M1,Q6M2,Q6_OTHERS,Q6_1M1,Q6_1M2,Q6_1_OTHERS,Q7A1,Q7A2,Q7A3,Q7A4,Q7A5,Q7A6,Q7A7,Q8A1,Q8A2,Q8A3,Q9,Q10A1,Q10A2,Q10A3,Q10A4,Q10A5,Q10A6,Q10A7,Q10A8,Q10A9,Q10A10,Q10A11,Q10A12,Q10A13,Q10A14,Q10A15,Q10A16,Q10A17,Q10A18,Q10A19,Q10A20,Q11M1,Q11M2,Q11_OTHERS,Q12M1,Q12M2,Q12M3,Q12M4,Q12M5,Q12M6,Q12M7,Q12M8,Q12M9,Q12M10,Q12M11,Q12M12,Q12M13,Q12_1,Q12_1_OTHERS,DM1,DM2,DM3,DM4,DM9,wgt_a,wgt_b
274109.0,2741.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,5.0,,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,13.0,,,,,,,,,,,,,,,2.0,1.0,2.0,5.0,3.0,1184.1217948717954,1.0150921654011908
274110.0,2741.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,,1.0,2.0,,3.0,1.0,3.0,1.0,5.0,1.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,2.0,4.0,5.0,8.0,9.0,10.0,12.0,,,,,,,4.0,,2.0,1.0,2.0,5.0,3.0,1184.1217948717954,1.0150921654011908
274111.0,2741.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,1.0,2.0,,2.0,4.0,5.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,10.0,,,,,,,,,,,,,3.0,,2.0,1.0,2.0,5.0,3.0,1184.1217948717954,1.0150921654011908
274112.0,2741.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,,2.0,1.0,,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,8.0,6.0,,2.0,5.0,,,,,,,,,,,,1.0,,2.0,1.0,2.0,5.0,3.0,1184.1217948717954,1.0150921654011908
274113.0,2741.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,,1.0,2.0,,5.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,,5.0,,,,,,,,,,,,,4.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274114.0,2741.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,6.0,,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,8.0,6.0,,3.0,12.0,,,,,,,,,,,,3.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274115.0,2741.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,,1.0,2.0,,5.0,4.0,3.0,2.0,5.0,1.0,4.0,5.0,1.0,3.0,1.0,4.0,3.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,,2.0,5.0,10.0,,,,,,,,,,,4.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274116.0,2741.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,1.0,,1.0,3.0,5.0,1.0,3.0,1.0,5.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,7.0,,5.0,9.0,10.0,,,,,,,,,,,3.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274117.0,2741.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,4.0,공부,6.0,2.0,과학 논술,5.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,8.0,7.0,,3.0,5.0,7.0,8.0,9.0,10.0,,,,,,,,2.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274118.0,2741.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,6.0,2.0,,1.0,2.0,,5.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,7.0,2.0,,2.0,9.0,10.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274119.0,2741.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,4.0,,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,,9.0,10.0,12.0,,,,,,,,,,,3.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274120.0,2741.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,,2.0,1.0,,4.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,8.0,,5.0,7.0,8.0,9.0,10.0,,,,,,,,,3.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274121.0,2741.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,5.0,,1.0,2.0,,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,,9.0,10.0,,,,,,,,,,,,4.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274122.0,2741.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,5.0,8.0,학교수업,1.0,6.0,"인쇄매체(신문, 도서 등)",4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,,2.0,5.0,9.0,10.0,,,,,,,,,,3.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274123.0,2741.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,,5.0,1.0,,3.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,7.0,,1.0,2.0,3.0,5.0,9.0,10.0,,,,,,,,3.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274124.0,2741.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,,4.0,3.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,7.0,,1.0,6.0,7.0,8.0,11.0,12.0,,,,,,,,3.0,,1.0,1.0,2.0,5.0,3.0,967.3222222222225,0.8292400439285558
274201.0,2742.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,6.0,,5.0,2.0,,5.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,8.0,1.0,,4.0,5.0,,,,,,,,,,,,2.0,,2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274202.0,2742.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,6.0,,1.0,2.0,,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,,2.0,5.0,9.0,10.0,,,,,,,,,,3.0,,2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274203.0,2742.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,6.0,,1.0,2.0,,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,,5.0,9.0,10.0,,,,,,,,,,,,,2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274204.0,2742.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,2.0,1.0,,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,5.0,,2.0,5.0,,,,,,,,,,,,3.0,,2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274205.0,2742.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,,1.0,2.0,,3.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,3.0,,8.0,9.0,10.0,,,,,,,,,,,5.0,"잘 참여하지 못할 것 같아서(능력 부족, 행사 규모에 대한 부담감 등)",2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274206.0,2742.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,,2.0,1.0,,5.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,1.0,,2.0,3.0,5.0,9.0,10.0,12.0,,,,,,,,4.0,,2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274207.0,2742.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,6.0,,2.0,5.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,7.0,,10.0,,,,,,,,,,,,,3.0,,2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274208.0,2742.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,8.0,부모님,1.0,2.0,,5.0,3.0,4.0,5.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,5.0,7.0,3.0,,1.0,2.0,4.0,7.0,9.0,10.0,,,,,,,,5.0,참여하는데 어려움이 없음,2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274209.0,2742.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,8.0,3.0,수업,1.0,2.0,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,,2.0,5.0,10.0,,,,,,,,,,,1.0,,2.0,1.0,1.0,5.0,3.0,1467.4210526315785,1.2579513529115973
274210.0,2742.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,,2.0,1.0,,3.0,3.0,1.0,5.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,8.0,2.0,,9.0,10.0,,,,,,,,,,,,3.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274211.0,2742.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,,1.0,4.0,,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,,2.0,5.0,9.0,10.0,12.0,,,,,,,,,4.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274212.0,2742.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,,1.0,2.0,,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,,2.0,5.0,10.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274213.0,2742.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,,1.0,2.0,,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,7.0,2.0,,2.0,5.0,9.0,,,,,,,,,,,2.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274214.0,2742.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,,2.0,1.0,,3.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,5.0,,5.0,9.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274215.0,2742.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,,2.0,1.0,,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,7.0,8.0,,9.0,10.0,,,,,,,,,,,,4.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274216.0,2742.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,,1.0,4.0,,3.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,,2.0,5.0,12.0,,,,,,,,,,,,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274217.0,2742.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,2.0,1.0,,1.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,3.0,5.0,,4.0,2.0,3.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,6.0,9.0,과학아믿는다,3.0,5.0,8.0,10.0,12.0,,,,,,,,,3.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274218.0,2742.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,,5.0,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274219.0,2742.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,,2.0,1.0,,4.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,,5.0,,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274220.0,2742.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,,6.0,1.0,핸드폰(스마트폰),5.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,,9.0,10.0,,,,,,,,,,,,3.0,,1.0,1.0,1.0,5.0,3.0,1241.4285714285709,1.064218581416089
274301.0,2743.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,8.0,5.0,"부모님, 선생님",1.0,2.0,,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,3.0,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
274302.0,2743.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,,1.0,5.0,,3.0,4.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,,5.0,12.0,,,,,,,,,,,,2.0,,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
274303.0,2743.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,,2.0,1.0,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,6.0,8.0,,5.0,9.0,10.0,,,,,,,,,,,2.0,,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
274304.0,2743.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,,2.0,1.0,,4.0,2.0,5.0,4.0,4.0,1.0,4.0,2.0,3.0,5.0,,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,8.0,,1.0,2.0,4.0,5.0,12.0,,,,,,,,,5.0,시간이 없어서,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
274305.0,2743.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,,2.0,5.0,,4.0,2.0,5.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,8.0,7.0,,1.0,3.0,5.0,9.0,10.0,11.0,,,,,,,,1.0,,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
274306.0,2743.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,5.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,8.0,2.0,,2.0,5.0,10.0,12.0,,,,,,,,,,3.0,,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
274307.0,2743.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,6.0,1.0,,2.0,1.0,,3.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,,5.0,,,,,,,,,,,,,2.0,,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
274308.0,2743.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,6.0,2.0,,1.0,2.0,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,7.0,8.0,,2.0,10.0,12.0,,,,,,,,,,,2.0,,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
274309.0,2743.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,,1.0,2.0,,4.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,8.0,3.0,,2.0,9.0,10.0,,,,,,,,,,,2.0,,2.0,1.0,2.0,5.0,3.0,1014.9615384615388,0.8700789989153064
